# observed_wavelength flux_16 flux_50 flux_84
# AA 1e-19erg/s/cm2/AA 1e-19erg/s/cm2/AA 1e-19erg/s/cm2/AA
# Morishita & Stiavelli (2022), 2207.11671
3092.7 0.00000 0.00000 0.00000
3136.0 0.00000 0.00000 0.00000
3179.3 0.00000 0.00000 0.00000
3222.6 0.00000 0.00000 0.00000
3266.0 0.00000 0.00000 0.00000
3309.3 0.00000 0.00000 0.00000
3352.6 0.00000 0.00000 0.00000
3395.9 0.00000 0.00000 0.00000
3439.2 0.00000 0.00000 0.00000
3482.5 0.00000 0.00000 0.00000
3525.8 0.00000 0.00000 0.00000
3569.2 0.00000 0.00000 0.00000
3612.5 0.00000 0.00000 0.00000
3655.8 0.00000 0.00000 0.00000
3699.1 0.00000 0.00000 0.00000
3742.4 0.00000 0.00000 0.00000
3785.7 0.00000 0.00000 0.00000
3829.0 0.00000 0.00000 0.00000
3872.4 0.00000 0.00000 0.00000
3915.7 0.00000 0.00000 0.00000
3959.0 0.00000 0.00000 0.00000
4002.3 0.00000 0.00000 0.00000
4045.6 0.00000 0.00000 0.00000
4088.9 0.00000 0.00000 0.00000
4132.3 0.00000 0.00000 0.00000
4175.6 0.00000 0.00000 0.00000
4218.9 0.00000 0.00000 0.00000
4262.2 0.00000 0.00000 0.00000
4305.5 0.00000 0.00000 0.00000
4348.8 0.00000 0.00000 0.00000
4392.1 0.00000 0.00000 0.00000
4435.5 0.00000 0.00000 0.00000
4478.8 0.00000 0.00000 0.00000
4522.1 0.00000 0.00000 0.00000
4565.4 0.00000 0.00000 0.00000
4608.7 0.00000 0.00000 0.00000
4652.0 0.00000 0.00000 0.00000
4695.3 0.00000 0.00000 0.00000
4738.7 0.00000 0.00000 0.00000
4782.0 0.00000 0.00000 0.00000
4825.3 0.00000 0.00000 0.00000
4868.6 0.00000 0.00000 0.00000
4911.9 0.00000 0.00000 0.00000
4955.2 0.00000 0.00000 0.00000
4998.6 0.00000 0.00000 0.00000
5041.9 0.00000 0.00000 0.00000
5085.2 0.00000 0.00000 0.00000
5128.5 0.00000 0.00000 0.00000
5171.8 0.00000 0.00000 0.00000
5215.1 0.00000 0.00000 0.00000
5258.4 0.00000 0.00000 0.00000
5301.8 0.00000 0.00000 0.00000
5345.1 0.00000 0.00000 0.00000
5388.4 0.00000 0.00000 0.00000
5431.7 0.00000 0.00000 0.00000
5475.0 0.00000 0.00000 0.00000
5518.3 0.00000 0.00000 0.00000
5561.6 0.00000 0.00000 0.00000
5605.0 0.00000 0.00000 0.00000
5648.3 0.00000 0.00000 0.00000
5691.6 0.00000 0.00000 0.00000
5734.9 0.00000 0.00000 0.00000
5778.2 0.00000 0.00000 0.00000
5821.5 0.00000 0.00000 0.00000
5864.9 0.00000 0.00000 0.00000
5908.2 0.00000 0.00000 0.00000
5951.5 0.00000 0.00000 0.00000
5994.8 0.00000 0.00000 0.00000
6038.1 0.00000 0.00000 0.00000
6081.4 0.00000 0.00000 0.00000
6124.7 0.00000 0.00000 0.00000
6168.1 0.00000 0.00000 0.00000
6211.4 0.00000 0.00000 0.00000
6254.7 0.00000 0.00000 0.00000
6298.0 0.00000 0.00000 0.00000
6341.3 0.00000 0.00000 0.00000
6384.6 0.00000 0.00000 0.00000
6427.9 0.00000 0.00000 0.00000
6471.3 0.00000 0.00000 0.00000
6514.6 0.00000 0.00000 0.00000
6557.9 0.00000 0.00000 0.00000
6601.2 0.00000 0.00000 0.00000
6644.5 0.00000 0.00000 0.00000
6687.8 0.00000 0.00000 0.00000
6731.2 0.00000 0.00000 0.00000
6774.5 0.00000 0.00000 0.00000
6817.8 0.00000 0.00000 0.00000
6861.1 0.00000 0.00000 0.00000
6904.4 0.00000 0.00000 0.00000
6947.7 0.00000 0.00000 0.00000
6991.0 0.00000 0.00000 0.00000
7034.4 0.00000 0.00000 0.00000
7077.7 0.00000 0.00000 0.00000
7121.0 0.00000 0.00000 0.00000
7164.3 0.00000 0.00000 0.00000
7207.6 0.00000 0.00000 0.00000
7250.9 0.00000 0.00000 0.00000
7294.2 0.00000 0.00000 0.00000
7337.6 0.00000 0.00000 0.00000
7380.9 0.00000 0.00000 0.00000
7424.2 0.00000 0.00000 0.00000
7467.5 0.00000 0.00000 0.00000
7510.8 0.00000 0.00000 0.00000
7554.1 0.00000 0.00000 0.00000
7597.5 0.00000 0.00000 0.00000
7640.8 0.00000 0.00000 0.00000
7684.1 0.00000 0.00000 0.00000
7727.4 0.00000 0.00000 0.00000
7770.7 0.00000 0.00000 0.00000
7814.0 0.00000 0.00000 0.00000
7857.3 0.00000 0.00000 0.00000
7900.7 0.00000 0.00000 0.00000
7944.0 0.00000 0.00000 0.00000
7987.3 0.00000 0.00000 0.00000
8030.6 0.00000 0.00000 0.00000
8073.9 0.00000 0.00000 0.00000
8117.2 0.00000 0.00000 0.00000
8160.5 0.00000 0.00000 0.00000
8203.9 0.00000 0.00000 0.00000
8247.2 0.00000 0.00000 0.00000
8290.5 0.00000 0.00000 0.00000
8333.8 0.00000 0.00000 0.00000
8377.1 0.00000 0.00000 0.00000
8420.4 0.00000 0.00000 0.00000
8463.8 0.00000 0.00000 0.00000
8507.1 0.00000 0.00000 0.00000
8550.4 0.00000 0.00000 0.00000
8593.7 0.00000 0.00000 0.00000
8637.0 0.00000 0.00000 0.00000
8680.3 0.00000 0.00000 0.00000
8723.6 0.00000 0.00000 0.00000
8767.0 0.00000 0.00000 0.00000
8810.3 0.00000 0.00000 0.00000
8853.6 0.00000 0.00000 0.00000
8896.9 0.00000 0.00000 0.00000
8940.2 0.00000 0.00000 0.00000
8983.5 0.00000 0.00000 0.00000
9026.8 0.00000 0.00000 0.00000
9070.2 0.00000 0.00000 0.00000
9113.5 0.00000 0.00000 0.00000
9156.8 0.00000 0.00000 0.00000
9200.1 0.00000 0.00000 0.00000
9243.4 0.00000 0.00000 0.00000
9286.7 0.00000 0.00000 0.00000
9330.1 0.00000 0.00000 0.00000
9373.4 0.00000 0.00000 0.00000
9416.7 0.00000 0.00000 0.00000
9460.0 0.00000 0.00000 0.00000
9503.3 0.00000 0.00000 0.00000
9546.6 0.00000 0.00000 0.00000
9589.9 0.00000 0.00000 0.00000
9633.3 0.00000 0.00000 0.00000
9676.6 0.00000 0.00000 0.00000
9719.9 0.00000 0.00000 0.00000
9763.2 0.00000 0.00000 0.00000
9806.5 0.00000 0.00000 0.00000
9849.8 0.00000 0.00000 0.00000
9893.1 0.00000 0.00000 0.00000
9936.5 0.00000 0.00000 0.00000
9979.8 0.00000 0.00000 0.00000
10023.1 0.00000 0.00000 0.00000
10066.4 0.00000 0.00000 0.00000
10109.7 0.00000 0.00000 0.00000
10153.0 0.00000 0.00000 0.00000
10196.4 0.00000 0.00000 0.00000
10239.7 0.00000 0.00000 0.00000
10283.0 0.00000 0.00000 0.00000
10326.3 0.00000 0.00000 0.00000
10369.6 0.00000 0.00000 0.00000
10412.9 0.00000 0.00000 0.00000
10456.2 0.00000 0.00000 0.00000
10499.6 0.00000 0.00000 0.00000
10542.9 1.13176 1.35991 1.57501
10586.2 1.03800 1.23069 1.41134
10629.5 1.03974 1.23197 1.41154
10672.8 0.71600 0.83599 0.95381
10716.1 0.71758 0.83695 0.95433
10759.4 0.59886 0.69410 0.79667
10802.8 0.59932 0.69455 0.79673
10846.1 0.32232 0.36476 0.40416
10889.4 0.32256 0.36509 0.40439
10932.7 0.21946 0.24490 0.26874
10976.0 0.21974 0.24511 0.26884
11019.3 0.18719 0.20392 0.21901
11062.7 0.18737 0.20401 0.21906
11106.0 0.17743 0.19225 0.20594
11149.3 0.17747 0.19234 0.20598
11192.6 0.15499 0.16846 0.18078
11235.9 0.15518 0.16858 0.18080
11279.2 0.16559 0.18061 0.19468
11322.5 0.16575 0.18069 0.19474
11365.9 0.16324 0.17577 0.18674
11409.2 0.16338 0.17594 0.18684
11452.5 0.16416 0.17753 0.18915
11495.8 0.16430 0.17763 0.18918
11539.1 0.15124 0.16375 0.17424
11582.4 0.15137 0.16389 0.17430
11625.7 0.16220 0.17467 0.18713
11669.1 0.16234 0.17477 0.18714
11712.4 0.15455 0.16648 0.17656
11755.7 0.15469 0.16655 0.17658
11799.0 0.10880 0.11992 0.13262
11842.3 0.10891 0.12001 0.13263
11885.6 0.17432 0.19201 0.21213
11929.0 0.17454 0.19203 0.21215
11972.3 0.15050 0.16244 0.17259
12015.6 0.15061 0.16250 0.17265
12058.9 0.12557 0.13375 0.14339
12102.2 0.12568 0.13379 0.14342
12145.5 0.12355 0.13143 0.13907
12188.8 0.12364 0.13150 0.13911
12232.2 0.14199 0.15306 0.16294
12275.5 0.14208 0.15313 0.16295
12318.8 0.13722 0.14744 0.15579
12362.1 0.13731 0.14751 0.15585
12405.4 0.13668 0.14665 0.15564
12448.7 0.13678 0.14669 0.15569
12492.0 0.14028 0.14957 0.15976
12535.4 0.13771 0.14653 0.15644
12578.7 0.13608 0.14530 0.15538
12622.0 0.13615 0.14534 0.15539
12665.3 0.13218 0.14140 0.15076
12708.6 0.13226 0.14143 0.15078
12751.9 0.12955 0.13840 0.14727
12795.3 0.12963 0.13844 0.14729
12838.6 0.12538 0.13412 0.14183
12881.9 0.12546 0.13417 0.14187
12925.2 0.12444 0.13268 0.14084
12968.5 0.12452 0.13270 0.14084
13011.8 0.12085 0.12941 0.13689
13055.1 0.12092 0.12946 0.13690
13098.5 0.12010 0.12943 0.13899
13141.8 0.10841 0.11598 0.12153
13185.1 0.12127 0.13096 0.14030
13228.4 0.12134 0.13100 0.14031
13271.7 0.08252 0.09602 0.10918
13315.0 0.08256 0.09605 0.10921
13358.3 0.11105 0.12075 0.12727
13401.7 0.11112 0.12077 0.12727
13445.0 0.11847 0.12790 0.14225
13488.3 0.11848 0.12793 0.14229
13531.6 0.10791 0.11558 0.12244
13574.9 0.10797 0.11560 0.12245
13618.2 0.10724 0.11506 0.12091
13661.6 0.10729 0.11510 0.12092
13704.9 0.10551 0.11291 0.11877
13748.2 0.10556 0.11294 0.11878
13791.5 0.10815 0.11522 0.12264
13834.8 0.10822 0.11526 0.12266
13878.1 0.10328 0.10909 0.11562
13921.4 0.10333 0.10911 0.11562
13964.8 0.09627 0.10218 0.10685
14008.1 0.09630 0.10220 0.10687
14051.4 0.10006 0.10582 0.11196
14094.7 0.10011 0.10585 0.11196
14138.0 0.09924 0.10532 0.11033
14181.3 0.09928 0.10533 0.11036
14224.6 0.09683 0.10291 0.10756
14268.0 0.09687 0.10296 0.10759
14311.3 0.09799 0.10424 0.10925
14354.6 0.09802 0.10425 0.10926
14397.9 0.09701 0.10317 0.10781
14441.2 0.09705 0.10320 0.10784
14484.5 0.09694 0.10310 0.10788
14527.9 0.09084 0.09584 0.10039
14571.2 0.09323 0.09829 0.10301
14614.5 0.09326 0.09831 0.10303
14657.8 0.09232 0.09751 0.10269
14701.1 0.09237 0.09751 0.10270
14744.4 0.08893 0.09386 0.09852
14787.7 0.08896 0.09386 0.09853
14831.1 0.08681 0.09149 0.09605
14874.4 0.08685 0.09152 0.09606
14917.7 0.08459 0.08974 0.09390
14961.0 0.08464 0.08977 0.09391
15004.3 0.08534 0.09002 0.09465
15047.6 0.08535 0.09003 0.09466
15090.9 0.08409 0.08873 0.09308
15134.3 0.08413 0.08876 0.09309
15177.6 0.08139 0.08579 0.08969
15220.9 0.08142 0.08580 0.08969
15264.2 0.07976 0.08385 0.08784
15307.5 0.07980 0.08388 0.08786
15350.8 0.08344 0.08827 0.09301
15394.2 0.08347 0.08830 0.09303
15437.5 0.07711 0.08109 0.08483
15480.8 0.07714 0.08112 0.08483
15524.1 0.07703 0.08079 0.08448
15567.4 0.07707 0.08081 0.08451
15610.7 0.07548 0.07925 0.08289
15654.0 0.07550 0.07928 0.08289
15697.4 0.07513 0.07906 0.08260
15740.7 0.07513 0.07907 0.08261
15784.0 0.07592 0.07972 0.08357
15827.3 0.07594 0.07973 0.08359
15870.6 0.07266 0.07633 0.07970
15913.9 0.07269 0.07635 0.07972
15957.2 0.07024 0.07383 0.07700
16000.6 0.07027 0.07384 0.07702
16043.9 0.07125 0.07510 0.07841
16087.2 0.07127 0.07511 0.07842
16130.5 0.07310 0.07687 0.08038
16173.8 0.07312 0.07687 0.08039
16217.1 0.07289 0.07691 0.08013
16260.5 0.07292 0.07693 0.08014
16303.8 0.07913 0.08454 0.08831
16347.1 0.07916 0.08456 0.08832
16390.4 0.08048 0.08681 0.09178
16433.7 0.08052 0.08683 0.09178
16477.0 0.07965 0.08544 0.09092
16520.3 0.07968 0.08546 0.09093
16563.7 0.07916 0.08534 0.09007
16607.0 0.07919 0.08536 0.09008
16650.3 0.07401 0.07936 0.08279
16693.6 0.07404 0.07939 0.08279
16736.9 0.06752 0.07129 0.07433
16780.2 0.06754 0.07131 0.07434
16823.5 0.06395 0.06675 0.06948
16866.9 0.06397 0.06676 0.06948
16910.2 0.06350 0.06648 0.06972
16953.5 0.06350 0.06649 0.06972
16996.8 0.05923 0.06187 0.06443
17040.1 0.05925 0.06188 0.06444
17083.4 0.05962 0.06207 0.06489
17126.8 0.05963 0.06207 0.06490
17170.1 0.05925 0.06176 0.06469
17213.4 0.05927 0.06176 0.06470
17256.7 0.05744 0.05993 0.06268
17300.0 0.05746 0.05995 0.06268
17343.3 0.05828 0.06088 0.06357
17386.6 0.05831 0.06089 0.06358
17430.0 0.05574 0.05811 0.06055
17473.3 0.05576 0.05812 0.06055
17516.6 0.05551 0.05783 0.06039
17559.9 0.05553 0.05783 0.06040
17603.2 0.05739 0.05994 0.06278
17646.5 0.05740 0.05995 0.06278
17689.8 0.05494 0.05714 0.05980
17733.2 0.05495 0.05715 0.05981
17776.5 0.05397 0.05614 0.05868
17819.8 0.05397 0.05615 0.05869
17863.1 0.05212 0.05413 0.05638
17906.4 0.05213 0.05414 0.05638
17949.7 0.05294 0.05495 0.05735
17993.1 0.05405 0.05623 0.05870
18036.4 0.05507 0.05742 0.05988
18079.7 0.05508 0.05743 0.05989
18123.0 0.05192 0.05392 0.05639
18166.3 0.05194 0.05394 0.05639
18209.6 0.05084 0.05275 0.05493
18252.9 0.05085 0.05276 0.05494
18296.3 0.05207 0.05417 0.05649
18339.6 0.05208 0.05418 0.05649
18382.9 0.04977 0.05147 0.05377
18426.2 0.04978 0.05148 0.05378
18469.5 0.04918 0.05102 0.05322
18512.8 0.04920 0.05103 0.05322
18556.1 0.04822 0.05002 0.05211
18599.5 0.04824 0.05003 0.05211
18642.8 0.04798 0.04958 0.05171
18686.1 0.04800 0.04959 0.05172
18729.4 0.04735 0.04894 0.05108
18772.7 0.04737 0.04895 0.05108
18816.0 0.04672 0.04828 0.05038
18859.4 0.04673 0.04828 0.05039
18902.7 0.04607 0.04760 0.04967
18946.0 0.04608 0.04761 0.04967
18989.3 0.04555 0.04708 0.04909
19032.6 0.04556 0.04709 0.04910
19075.9 0.04498 0.04649 0.04843
19119.2 0.04499 0.04650 0.04844
19162.6 0.04455 0.04600 0.04795
19205.9 0.04455 0.04601 0.04795
19249.2 0.04396 0.04540 0.04737
19292.5 0.04397 0.04540 0.04737
19335.8 0.04340 0.04484 0.04667
19379.1 0.04340 0.04484 0.04667
19422.4 0.04310 0.04450 0.04636
19465.8 0.04311 0.04450 0.04636
19509.1 0.04254 0.04391 0.04577
19552.4 0.04255 0.04392 0.04578
19595.7 0.04218 0.04355 0.04535
19639.0 0.04218 0.04355 0.04535
19682.3 0.04183 0.04319 0.04496
19725.7 0.04184 0.04320 0.04496
19769.0 0.04187 0.04329 0.04505
19812.3 0.04187 0.04330 0.04505
19855.6 0.04236 0.04376 0.04551
19898.9 0.04237 0.04377 0.04551
19942.2 0.04372 0.04528 0.04691
19985.5 0.04372 0.04529 0.04692
20028.9 0.04481 0.04649 0.04816
20072.2 0.04483 0.04649 0.04816
20115.5 0.04449 0.04635 0.04811
20158.8 0.04450 0.04636 0.04812
20202.1 0.04414 0.04581 0.04743
20245.4 0.04415 0.04581 0.04743
20288.7 0.04216 0.04373 0.04533
20332.1 0.04217 0.04373 0.04534
20375.4 0.04020 0.04157 0.04315
20418.7 0.04021 0.04157 0.04315
20462.0 0.03866 0.03991 0.04150
20505.3 0.03867 0.03991 0.04150
20548.6 0.03772 0.03890 0.04041
20592.0 0.03773 0.03891 0.04042
20635.3 0.03716 0.03829 0.03984
20678.6 0.03718 0.03829 0.03984
20721.9 0.03672 0.03789 0.03935
20765.2 0.03673 0.03790 0.03936
20808.5 0.03634 0.03749 0.03891
20851.8 0.03635 0.03749 0.03891
20895.2 0.03599 0.03715 0.03857
20938.5 0.03600 0.03716 0.03857
20981.8 0.03574 0.03685 0.03832
21025.1 0.03576 0.03686 0.03832
21068.4 0.03558 0.03669 0.03806
21111.7 0.03558 0.03670 0.03807
21155.0 0.03564 0.03678 0.03816
21198.4 0.03565 0.03679 0.03817
21241.7 0.03599 0.03709 0.03847
21285.0 0.03599 0.03710 0.03848
21328.3 0.03598 0.03708 0.03847
21371.6 0.03599 0.03709 0.03847
21414.9 0.03574 0.03682 0.03817
21458.3 0.03575 0.03682 0.03818
21501.6 0.03505 0.03612 0.03741
21544.9 0.03505 0.03612 0.03742
21588.2 0.03400 0.03503 0.03628
21631.5 0.03401 0.03504 0.03629
21674.8 0.03333 0.03444 0.03567
21718.1 0.03334 0.03444 0.03568
21761.5 0.03291 0.03387 0.03509
21804.8 0.03274 0.03374 0.03499
21848.1 0.03250 0.03345 0.03471
21891.4 0.03250 0.03346 0.03471
21934.7 0.03213 0.03306 0.03430
21978.0 0.03214 0.03307 0.03430
22021.3 0.03187 0.03280 0.03400
22064.7 0.03188 0.03280 0.03401
22108.0 0.03165 0.03261 0.03381
22151.3 0.03165 0.03261 0.03381
22194.6 0.03142 0.03232 0.03350
22237.9 0.03143 0.03233 0.03351
22281.2 0.03105 0.03207 0.03322
22324.6 0.03106 0.03207 0.03322
22367.9 0.03090 0.03185 0.03301
22411.2 0.03091 0.03186 0.03302
22454.5 0.03069 0.03160 0.03275
22497.8 0.03069 0.03160 0.03276
22541.1 0.03049 0.03136 0.03251
22584.4 0.03051 0.03136 0.03252
22627.8 0.03008 0.03096 0.03207
22671.1 0.03009 0.03096 0.03208
22714.4 0.03008 0.03100 0.03214
22757.7 0.03009 0.03100 0.03214
22801.0 0.03063 0.03158 0.03267
22844.3 0.03064 0.03158 0.03267
22887.6 0.03147 0.03244 0.03355
22931.0 0.03147 0.03244 0.03355
22974.3 0.03227 0.03328 0.03439
23017.6 0.03227 0.03329 0.03439
23060.9 0.03241 0.03342 0.03446
23104.2 0.03242 0.03342 0.03446
23147.5 0.03171 0.03271 0.03378
23190.9 0.03172 0.03272 0.03378
23234.2 0.03055 0.03146 0.03255
23277.5 0.03056 0.03146 0.03255
23320.8 0.02926 0.03011 0.03118
23364.1 0.02926 0.03011 0.03118
23407.4 0.02835 0.02920 0.03025
23450.7 0.02835 0.02921 0.03025
23494.1 0.02785 0.02870 0.02972
23537.4 0.02786 0.02871 0.02972
23580.7 0.02749 0.02832 0.02934
23624.0 0.02749 0.02832 0.02935
23667.3 0.02730 0.02813 0.02914
23710.6 0.02731 0.02813 0.02914
23753.9 0.02752 0.02823 0.02916
23797.3 0.02753 0.02823 0.02916
23840.6 0.02800 0.02873 0.02963
23883.9 0.02800 0.02874 0.02963
23927.2 0.02921 0.02998 0.03092
23970.5 0.02921 0.02998 0.03093
24013.8 0.03140 0.03224 0.03332
24057.2 0.03141 0.03224 0.03332
24100.5 0.03378 0.03476 0.03612
24143.8 0.03378 0.03477 0.03613
24187.1 0.03484 0.03610 0.03795
24230.4 0.03485 0.03611 0.03796
24273.7 0.03450 0.03569 0.03739
24317.0 0.03451 0.03569 0.03739
24360.4 0.03256 0.03345 0.03475
24403.7 0.03257 0.03346 0.03476
24447.0 0.02976 0.03052 0.03153
24490.3 0.02977 0.03052 0.03153
24533.6 0.02747 0.02820 0.02904
24576.9 0.02747 0.02820 0.02905
24620.2 0.02633 0.02698 0.02782
24663.6 0.02633 0.02698 0.02783
24706.9 0.02564 0.02634 0.02718
24750.2 0.02564 0.02635 0.02719
24793.5 0.02529 0.02605 0.02692
24836.8 0.02529 0.02605 0.02692
24880.1 0.02516 0.02589 0.02674
24923.5 0.02517 0.02589 0.02675
24966.8 0.02499 0.02571 0.02654
25010.1 0.02500 0.02571 0.02654
25053.4 0.02493 0.02561 0.02645
25096.7 0.02494 0.02562 0.02645
25140.0 0.02494 0.02562 0.02645
25183.3 0.02463 0.02535 0.02615
25226.7 0.02464 0.02535 0.02616
25270.0 0.02465 0.02536 0.02616
25313.3 0.02443 0.02510 0.02588
25356.6 0.02443 0.02510 0.02588
25399.9 0.02444 0.02511 0.02589
25443.2 0.02444 0.02511 0.02589
25486.5 0.02420 0.02484 0.02558
25529.9 0.02421 0.02484 0.02558
25573.2 0.02421 0.02484 0.02559
25616.5 0.02422 0.02485 0.02559
25659.8 0.02401 0.02464 0.02538
25703.1 0.02402 0.02465 0.02538
25746.4 0.02402 0.02465 0.02539
25789.8 0.02403 0.02465 0.02539
25833.1 0.02379 0.02441 0.02513
25876.4 0.02379 0.02441 0.02514
25919.7 0.02380 0.02441 0.02514
25963.0 0.02380 0.02442 0.02514
26006.3 0.02354 0.02414 0.02485
26049.6 0.02355 0.02414 0.02485
26093.0 0.02355 0.02414 0.02485
26136.3 0.02356 0.02414 0.02485
26179.6 0.02338 0.02399 0.02467
26222.9 0.02339 0.02400 0.02468
26266.2 0.02339 0.02400 0.02468
26309.5 0.02339 0.02400 0.02468
26352.8 0.02321 0.02380 0.02449
26396.2 0.02322 0.02380 0.02449
26439.5 0.02322 0.02381 0.02449
26482.8 0.02323 0.02381 0.02449
26526.1 0.02306 0.02363 0.02435
26569.4 0.02307 0.02363 0.02435
26612.7 0.02307 0.02363 0.02435
26656.1 0.02307 0.02364 0.02436
26699.4 0.02286 0.02345 0.02414
26742.7 0.02286 0.02345 0.02414
26786.0 0.02286 0.02345 0.02415
26829.3 0.02286 0.02345 0.02415
26872.6 0.02274 0.02335 0.02402
26915.9 0.02274 0.02335 0.02402
26959.3 0.02275 0.02335 0.02403
27002.6 0.02275 0.02335 0.02403
27045.9 0.02248 0.02308 0.02377
27089.2 0.02248 0.02308 0.02377
27132.5 0.02249 0.02308 0.02377
27175.8 0.02249 0.02309 0.02377
27219.1 0.02226 0.02286 0.02354
27262.5 0.02226 0.02286 0.02355
27305.8 0.02227 0.02286 0.02355
27349.1 0.02227 0.02287 0.02356
27392.4 0.02209 0.02270 0.02340
27435.7 0.02210 0.02270 0.02341
27479.0 0.02210 0.02271 0.02341
27522.4 0.02210 0.02271 0.02341
27565.7 0.02191 0.02249 0.02328
27609.0 0.02192 0.02250 0.02328
27652.3 0.02192 0.02250 0.02328
27695.6 0.02192 0.02250 0.02329
27738.9 0.02178 0.02235 0.02314
27782.2 0.02178 0.02236 0.02315
27825.6 0.02178 0.02236 0.02315
27868.9 0.02178 0.02236 0.02316
27912.2 0.02160 0.02222 0.02305
27955.5 0.02161 0.02222 0.02305
27998.8 0.02161 0.02223 0.02306
28042.1 0.02161 0.02223 0.02306
28085.4 0.02151 0.02213 0.02301
28128.8 0.02152 0.02214 0.02301
28172.1 0.02152 0.02214 0.02301
28215.4 0.02152 0.02214 0.02301
28258.7 0.02141 0.02204 0.02291
28302.0 0.02142 0.02205 0.02291
28345.3 0.02142 0.02205 0.02292
28388.7 0.02142 0.02205 0.02292
28432.0 0.02128 0.02193 0.02284
28475.3 0.02128 0.02194 0.02285
28518.6 0.02128 0.02194 0.02285
28561.9 0.02129 0.02195 0.02286
28605.2 0.02114 0.02181 0.02277
28648.5 0.02115 0.02181 0.02277
28691.9 0.02115 0.02182 0.02278
28735.2 0.02115 0.02182 0.02278
28778.5 0.02104 0.02171 0.02274
28821.8 0.02104 0.02172 0.02275
28865.1 0.02104 0.02172 0.02275
28908.4 0.02104 0.02173 0.02276
28951.7 0.02090 0.02160 0.02270
28995.1 0.02090 0.02160 0.02271
29038.4 0.02091 0.02160 0.02272
29081.7 0.02091 0.02160 0.02272
29125.0 0.02076 0.02147 0.02263
29168.3 0.02076 0.02147 0.02264
29211.6 0.02076 0.02147 0.02264
29255.0 0.02076 0.02147 0.02265
29298.3 0.02066 0.02134 0.02260
29341.6 0.02066 0.02134 0.02261
29384.9 0.02067 0.02134 0.02261
29428.2 0.02067 0.02135 0.02262
29471.5 0.02056 0.02121 0.02254
29514.8 0.02056 0.02122 0.02255
29558.2 0.02056 0.02122 0.02255
29601.5 0.02057 0.02123 0.02255
29644.8 0.02031 0.02096 0.02234
29688.1 0.02032 0.02097 0.02234
29731.4 0.02032 0.02097 0.02235
29774.7 0.02032 0.02097 0.02235
29818.0 0.01954 0.02021 0.02138
29861.4 0.01954 0.02021 0.02139
29904.7 0.01954 0.02022 0.02139
29948.0 0.01955 0.02022 0.02140
29991.3 0.01948 0.02012 0.02139
30034.6 0.01948 0.02012 0.02140
30077.9 0.01949 0.02012 0.02140
30121.3 0.01949 0.02012 0.02140
30164.6 0.01940 0.02003 0.02138
30207.9 0.01940 0.02003 0.02138
30251.2 0.01940 0.02003 0.02139
30294.5 0.01941 0.02003 0.02140
30337.8 0.01932 0.01996 0.02135
30381.1 0.01932 0.01996 0.02136
30424.5 0.01933 0.01996 0.02136
30467.8 0.01933 0.01996 0.02137
30511.1 0.01921 0.01985 0.02133
30554.4 0.01921 0.01986 0.02133
30597.7 0.01922 0.01986 0.02134
30641.0 0.01922 0.01986 0.02134
30684.3 0.01917 0.01983 0.02134
30727.7 0.01917 0.01983 0.02134
