# observed_wavelength flux_16 flux_50 flux_84
# AA 1e-20erg/s/cm2/AA 1e-20erg/s/cm2/AA 1e-20erg/s/cm2/AA
# Morishita & Stiavelli (2022), 2207.11671
5204.5 0.00000 0.00000 0.00000
5237.5 0.00000 0.00000 0.00000
5270.4 0.00000 0.00000 0.00000
5303.3 0.00000 0.00000 0.00000
5336.3 0.00000 0.00000 0.00000
5369.2 0.00000 0.00000 0.00000
5402.2 0.00000 0.00000 0.00000
5435.1 0.00000 0.00000 0.00000
5468.0 0.00000 0.00000 0.00000
5501.0 0.00000 0.00000 0.00000
5533.9 0.00000 0.00000 0.00000
5566.9 0.00000 0.00000 0.00000
5599.8 0.00000 0.00000 0.00000
5632.7 0.00000 0.00000 0.00000
5665.7 0.00000 0.00000 0.00000
5698.6 0.00000 0.00000 0.00000
5731.6 0.00000 0.00000 0.00000
5764.5 0.00000 0.00000 0.00000
5797.4 0.00000 0.00000 0.00000
5830.4 0.00000 0.00000 0.00000
5863.3 0.00000 0.00000 0.00000
5896.3 0.00000 0.00000 0.00000
5929.2 0.00000 0.00000 0.00000
5962.1 0.00000 0.00000 0.00000
5995.1 0.00000 0.00000 0.00000
6028.0 0.00000 0.00000 0.00000
6061.0 0.00000 0.00000 0.00000
6093.9 0.00000 0.00000 0.00000
6126.8 0.00000 0.00000 0.00000
6159.8 0.00000 0.00000 0.00000
6192.7 0.00000 0.00000 0.00000
6225.7 0.00000 0.00000 0.00000
6258.6 0.00000 0.00000 0.00000
6291.5 0.00000 0.00000 0.00000
6324.5 0.00000 0.00000 0.00000
6357.4 0.00000 0.00000 0.00000
6390.4 0.00000 0.00000 0.00000
6423.3 0.00000 0.00000 0.00000
6456.2 0.00000 0.00000 0.00000
6489.2 0.00000 0.00000 0.00000
6522.1 0.00000 0.00000 0.00000
6555.1 0.00000 0.00000 0.00000
6588.0 0.00000 0.00000 0.00000
6620.9 0.00000 0.00000 0.00000
6653.9 0.00000 0.00000 0.00000
6686.8 0.00000 0.00000 0.00000
6719.8 0.00000 0.00000 0.00000
6752.7 0.00000 0.00000 0.00000
6785.6 0.00000 0.00000 0.00000
6818.6 0.00000 0.00000 0.00000
6851.5 0.00000 0.00000 0.00000
6884.5 0.00000 0.00000 0.00000
6917.4 0.00000 0.00000 0.00000
6950.3 0.00000 0.00000 0.00000
6983.3 0.00000 0.00000 0.00000
7016.2 0.00000 0.00000 0.00000
7049.2 0.00000 0.00000 0.00000
7082.1 0.00000 0.00000 0.00000
7115.0 0.00000 0.00000 0.00000
7148.0 0.00000 0.00000 0.00000
7180.9 0.00000 0.00000 0.00000
7213.9 0.00000 0.00000 0.00000
7246.8 0.00000 0.00000 0.00000
7279.7 0.00000 0.00000 0.00000
7312.7 0.00000 0.00000 0.00000
7345.6 0.00000 0.00000 0.00000
7378.6 0.00000 0.00000 0.00000
7411.5 0.00000 0.00000 0.00000
7444.4 0.00000 0.00000 0.00000
7477.4 0.00000 0.00000 0.00000
7510.3 0.00000 0.00000 0.00000
7543.3 0.00000 0.00000 0.00000
7576.2 0.00000 0.00000 0.00000
7609.1 0.00000 0.00000 0.00000
7642.1 0.00000 0.00000 0.00000
7675.0 0.00000 0.00000 0.00000
7708.0 0.00000 0.00000 0.00000
7740.9 0.00000 0.00000 0.00000
7773.8 0.00000 0.00000 0.00000
7806.8 0.00000 0.00000 0.00000
7839.7 0.00000 0.00000 0.00000
7872.7 0.00000 0.00000 0.00000
7905.6 0.00000 0.00000 0.00000
7938.5 0.00000 0.00000 0.00000
7971.5 0.00000 0.00000 0.00000
8004.4 0.00000 0.00000 0.00000
8037.4 0.00000 0.00000 0.00000
8070.3 0.00000 0.00000 0.00000
8103.2 0.00000 0.00000 0.00000
8136.2 0.00000 0.00000 0.00000
8169.1 0.00000 0.00000 0.00000
8202.1 0.00000 0.00000 0.00000
8235.0 0.00000 0.00000 0.00000
8267.9 0.00000 0.00000 0.00000
8300.9 0.00000 0.00000 0.00000
8333.8 0.00000 0.00000 0.00000
8366.8 0.00000 0.00000 0.00000
8399.7 0.00000 0.00000 0.00000
8432.6 0.00000 0.00000 0.00000
8465.6 0.00000 0.00000 0.00000
8498.5 0.00000 0.00000 0.00000
8531.5 0.00000 0.00000 0.00000
8564.4 0.00000 0.00000 0.00000
8597.3 0.00000 0.00000 0.00000
8630.3 0.00000 0.00000 0.00000
8663.2 0.00000 0.00000 0.00000
8696.2 0.00000 0.00000 0.00000
8729.1 0.00000 0.00000 0.00000
8762.0 0.00000 0.00000 0.00000
8795.0 0.00000 0.00000 0.00000
8827.9 0.00000 0.00000 0.00000
8860.9 0.00000 0.00000 0.00000
8893.8 0.00000 0.00000 0.00000
8926.7 0.00000 0.00000 0.00000
8959.7 0.00000 0.00000 0.00000
8992.6 0.00000 0.00000 0.00000
9025.6 0.00000 0.00000 0.00000
9058.5 0.00000 0.00000 0.00000
9091.4 0.00000 0.00000 0.00000
9124.4 0.00000 0.00000 0.00000
9157.3 0.00000 0.00000 0.00000
9190.3 0.00000 0.00000 0.00000
9223.2 0.00000 0.00000 0.00000
9256.1 0.00000 0.00000 0.00000
9289.1 0.00000 0.00000 0.00000
9322.0 0.00000 0.00000 0.00000
9355.0 0.00000 0.00000 0.00000
9387.9 0.00000 0.00000 0.00000
9420.8 0.00000 0.00000 0.00000
9453.8 0.00000 0.00000 0.00000
9486.7 0.00000 0.00000 0.00000
9519.7 0.00000 0.00000 0.00000
9552.6 0.00000 0.00000 0.00000
9585.5 0.00000 0.00000 0.00000
9618.5 0.00000 0.00000 0.00000
9651.4 0.00000 0.00000 0.00000
9684.4 0.00000 0.00000 0.00000
9717.3 0.00000 0.00000 0.00000
9750.2 0.00000 0.00000 0.00000
9783.2 0.00000 0.00000 0.00000
9816.1 0.00000 0.00000 0.00000
9849.1 0.00000 0.00000 0.00000
9882.0 0.00000 0.00000 0.00000
9914.9 0.00000 0.00000 0.00000
9947.9 0.00000 0.00000 0.00000
9980.8 0.00000 0.00000 0.00000
10013.8 0.00000 0.00000 0.00000
10046.7 0.00000 0.00000 0.00000
10079.6 0.00000 0.00000 0.00000
10112.6 0.00000 0.00000 0.00000
10145.5 0.00000 0.00000 0.00000
10178.5 0.00000 0.00000 0.00000
10211.4 0.00000 0.00000 0.00000
10244.3 0.00000 0.00000 0.00000
10277.3 0.00000 0.00000 0.00000
10310.2 0.00000 0.00000 0.00000
10343.2 0.00000 0.00000 0.00000
10376.1 0.00000 0.00000 0.00000
10409.0 0.00000 0.00000 0.00000
10442.0 0.00000 0.00000 0.00000
10474.9 0.00000 0.00000 0.00000
10507.9 0.00000 0.00000 0.00000
10540.8 0.00000 0.00000 0.00000
10573.7 0.00000 0.00000 0.00000
10606.7 0.00000 0.00000 0.00000
10639.6 0.00000 0.00000 0.00000
10672.6 0.00000 0.00000 0.00000
10705.5 0.00000 0.00000 0.00000
10738.4 0.00000 0.00000 0.00000
10771.4 0.00000 0.00000 0.00000
10804.3 0.00000 0.00000 0.00000
10837.3 0.00000 0.00000 0.00000
10870.2 0.00000 0.00000 0.00000
10903.1 0.00000 0.00000 0.00000
10936.1 0.00000 0.00000 0.00000
10969.0 0.00000 0.00000 0.00000
11002.0 0.00000 0.00000 0.00000
11034.9 0.00000 0.00000 0.00000
11067.8 0.00000 0.00000 0.00000
11100.8 0.00000 0.00000 0.00000
11133.7 0.00000 0.00000 0.00000
11166.7 0.00000 0.00000 0.00000
11199.6 0.00000 0.00000 0.00000
11232.5 0.00000 0.00000 0.00000
11265.5 0.00000 0.00000 0.00000
11298.4 0.00000 0.00000 0.00000
11331.4 0.00000 0.00000 0.00000
11364.3 0.00000 0.00000 0.00000
11397.2 0.00000 0.00000 0.00000
11430.2 0.00000 0.00000 0.00000
11463.1 0.00000 0.00000 0.00000
11496.1 0.00000 0.00000 0.00000
11529.0 0.00000 0.00000 0.00000
11561.9 0.00000 0.00000 0.00000
11594.9 0.00000 0.00000 0.00000
11627.8 0.00000 0.00000 0.00000
11660.8 0.00000 0.00000 0.00000
11693.7 0.00000 0.00000 0.00000
11726.6 0.00000 0.00000 0.00000
11759.6 0.00000 0.00000 0.00000
11792.5 0.00000 0.00000 0.00000
11825.5 0.00000 0.00000 0.00000
11858.4 0.00000 0.00000 0.00000
11891.3 0.00000 0.00000 0.00000
11924.3 0.00000 0.00000 0.00000
11957.2 0.00000 0.00000 0.00000
11990.2 0.00000 0.00000 0.00000
12023.1 0.00000 0.00000 0.00000
12056.0 0.00000 0.00000 0.00000
12089.0 0.00000 0.00000 0.00000
12121.9 0.00000 0.00000 0.00000
12154.9 0.00000 0.00000 0.00000
12187.8 0.00000 0.00000 0.00000
12220.7 0.00000 0.00000 0.00000
12253.7 0.00000 0.00000 0.00000
12286.6 0.00000 0.00000 0.00000
12319.6 0.00000 0.00000 0.00000
12352.5 0.00000 0.00000 0.00000
12385.4 0.00000 0.00000 0.00000
12418.4 0.00000 0.00000 0.00000
12451.3 0.00000 0.00000 0.00000
12484.3 0.00000 0.00000 0.00000
12517.2 0.00000 0.00000 0.00000
12550.1 0.00000 0.00000 0.00000
12583.1 0.00000 0.00000 0.00000
12616.0 0.00000 0.00000 0.00000
12649.0 0.00000 0.00000 0.00000
12681.9 0.00000 0.00000 0.00000
12714.8 0.00000 0.00000 0.00000
12747.8 0.00000 0.00000 0.00000
12780.7 0.00000 0.00000 0.00000
12813.7 0.00000 0.00000 0.00000
12846.6 0.00000 0.00000 0.00000
12879.5 0.00000 0.00000 0.00000
12912.5 0.00000 0.00000 0.00000
12945.4 0.00000 0.00000 0.00000
12978.4 0.00000 0.00000 0.00000
13011.3 0.00000 0.00000 0.00000
13044.2 0.00000 0.00000 0.00000
13077.2 0.00000 0.00000 0.00000
13110.1 0.00000 0.00000 0.00000
13143.1 0.00000 0.00000 0.00000
13176.0 0.00000 0.00000 0.00000
13208.9 0.00000 0.00000 0.00000
13241.9 0.00000 0.00000 0.00000
13274.8 0.00000 0.00000 0.00000
13307.8 0.00000 0.00000 0.00000
13340.7 0.00000 0.00000 0.00000
13373.6 0.19234 1.20281 1.98792
13406.6 0.24829 1.09641 1.78888
13439.5 0.24859 1.10051 1.79295
13472.5 0.24889 1.10459 1.80089
13505.4 0.24918 1.10863 1.80879
13538.3 0.29926 0.79299 1.23105
13571.3 0.29978 0.79683 1.23441
13604.2 0.30029 0.80088 1.23843
13637.2 0.28617 0.64303 0.92180
13670.1 0.28619 0.64360 0.92547
13703.0 0.28621 0.64416 0.92909
13736.0 0.27680 0.37916 0.48253
13768.9 0.27716 0.37927 0.48313
13801.9 0.27751 0.37953 0.48391
13834.8 0.27785 0.38022 0.48449
13867.7 0.23316 0.27754 0.31806
13900.7 0.23376 0.27804 0.31852
13933.6 0.23435 0.27846 0.31898
13966.6 0.21764 0.25582 0.30339
13999.5 0.21810 0.25625 0.30368
14032.4 0.21856 0.25653 0.30372
14065.4 0.20775 0.25095 0.29270
14098.3 0.20850 0.25112 0.29293
14131.3 0.20925 0.25129 0.29317
14164.2 0.20994 0.25146 0.29349
14197.1 0.18580 0.22056 0.25232
14230.1 0.18626 0.22091 0.25245
14263.0 0.18677 0.22125 0.25269
14296.0 0.19877 0.23375 0.27216
14328.9 0.19950 0.23419 0.27239
14361.8 0.20022 0.23471 0.27260
14394.8 0.19771 0.23452 0.27129
14427.7 0.19824 0.23482 0.27169
14460.7 0.19885 0.23509 0.27206
14493.6 0.19946 0.23532 0.27235
14526.5 0.19635 0.23026 0.26207
14559.5 0.19666 0.23085 0.26218
14592.4 0.19696 0.23141 0.26229
14625.4 0.18597 0.21845 0.24668
14658.3 0.18648 0.21865 0.24686
14691.2 0.18689 0.21870 0.24705
14724.2 0.20176 0.24158 0.27807
14757.1 0.20233 0.24180 0.27817
14790.1 0.20290 0.24204 0.27828
14823.0 0.20346 0.24230 0.27839
14855.9 0.19050 0.22167 0.25219
14888.9 0.19083 0.22168 0.25241
14921.8 0.19123 0.22170 0.25263
14954.8 0.15647 0.19603 0.24133
14987.7 0.15672 0.19607 0.24139
15020.6 0.15688 0.19618 0.24145
15053.6 0.18979 0.22715 0.26524
15086.5 0.19020 0.22761 0.26525
15119.5 0.19060 0.22790 0.26564
15152.4 0.19099 0.22826 0.26601
15185.3 0.19185 0.22099 0.25164
15218.3 0.19211 0.22137 0.25184
15251.2 0.19227 0.22161 0.25208
15284.2 0.17880 0.22159 0.26565
15317.1 0.17915 0.22172 0.26599
15350.0 0.17950 0.22188 0.26645
15383.0 0.17730 0.21953 0.26068
15415.9 0.17771 0.21969 0.26074
15448.9 0.17811 0.21984 0.26081
15481.8 0.17850 0.22005 0.26087
15514.7 0.18678 0.21484 0.24165
15547.7 0.18683 0.21492 0.24179
15580.6 0.18710 0.21524 0.24208
15613.6 0.18436 0.20829 0.23268
15646.5 0.18479 0.20855 0.23285
15679.4 0.18521 0.20883 0.23300
15712.4 0.18254 0.20706 0.23440
15745.3 0.18279 0.20719 0.23449
15778.3 0.18305 0.20738 0.23458
15811.2 0.18575 0.21236 0.24046
15844.1 0.18607 0.21260 0.24052
15877.1 0.18497 0.21424 0.24408
15910.0 0.18532 0.21447 0.24418
15943.0 0.17953 0.20553 0.23120
15975.9 0.17987 0.20566 0.23150
16008.8 0.18001 0.20586 0.23179
16041.8 0.17632 0.20096 0.22482
16074.7 0.17668 0.20116 0.22505
16107.7 0.17704 0.20124 0.22528
16140.6 0.17740 0.20148 0.22551
16173.5 0.17915 0.20299 0.22914
16206.5 0.17948 0.20308 0.22937
16239.4 0.17980 0.20328 0.22961
16272.4 0.17643 0.19782 0.22280
16305.3 0.17675 0.19796 0.22314
16338.2 0.17706 0.19807 0.22318
16371.2 0.17490 0.20141 0.22757
16404.1 0.17520 0.20162 0.22762
16437.1 0.17550 0.20183 0.22766
16470.0 0.17576 0.20204 0.22770
16502.9 0.17178 0.19233 0.21374
16535.9 0.17190 0.19258 0.21384
16568.8 0.16343 0.18533 0.20472
16601.8 0.16365 0.18562 0.20485
16634.7 0.16289 0.18505 0.20819
16667.6 0.16309 0.18524 0.20831
16700.6 0.16328 0.18537 0.20843
16733.5 0.16061 0.18223 0.20158
16766.5 0.16072 0.18233 0.20178
16799.4 0.16083 0.18238 0.20197
16832.3 0.13175 0.16684 0.19185
16865.3 0.13185 0.16714 0.19192
16898.2 0.13194 0.16736 0.19198
16931.2 0.12147 0.15892 0.19310
16964.1 0.12156 0.15899 0.19330
16997.0 0.12166 0.15906 0.19358
17030.0 0.16351 0.18783 0.21980
17062.9 0.16375 0.18786 0.21996
17095.9 0.16398 0.18789 0.22012
17128.8 0.16422 0.18794 0.22029
17161.7 0.15421 0.17193 0.19052
17194.7 0.15437 0.17210 0.19059
17227.6 0.15454 0.17225 0.19067
17260.6 0.14990 0.16672 0.18155
17293.5 0.14995 0.16688 0.18169
17326.4 0.15001 0.16704 0.18183
17359.4 0.15157 0.16944 0.18665
17392.3 0.15180 0.16956 0.18675
17425.3 0.15203 0.16970 0.18685
17458.2 0.15226 0.16990 0.18691
17491.1 0.15370 0.17325 0.19329
17524.1 0.15391 0.17337 0.19343
17557.0 0.15412 0.17349 0.19354
17590.0 0.15384 0.17305 0.19436
17622.9 0.15401 0.17318 0.19454
17655.8 0.15418 0.17327 0.19471
17688.8 0.14712 0.16750 0.18966
17721.7 0.14731 0.16763 0.18978
17754.7 0.14738 0.16776 0.18990
17787.6 0.14750 0.16784 0.19002
17820.5 0.14997 0.16630 0.18747
17853.5 0.15013 0.16644 0.18751
17886.4 0.15029 0.16652 0.18755
17919.4 0.14668 0.16192 0.18009
17952.3 0.14683 0.16211 0.18018
17985.2 0.14699 0.16229 0.18027
18018.2 0.14785 0.16324 0.18105
18051.1 0.14807 0.16342 0.18118
18084.1 0.14828 0.16354 0.18124
18117.0 0.14841 0.16364 0.18129
18149.9 0.14835 0.16221 0.17920
18182.9 0.14846 0.16231 0.17920
18215.8 0.14857 0.16238 0.17921
18248.8 0.14610 0.16126 0.17566
18281.7 0.14621 0.16136 0.17571
18314.6 0.14631 0.16146 0.17576
18347.6 0.13907 0.15375 0.16581
18380.5 0.13913 0.15395 0.16590
18413.5 0.13781 0.15211 0.16928
18446.4 0.13797 0.15213 0.16947
18479.3 0.14317 0.16253 0.18257
18512.3 0.14324 0.16264 0.18273
18545.2 0.14328 0.16275 0.18289
18578.2 0.13847 0.15362 0.17030
18611.1 0.13860 0.15374 0.17032
18644.0 0.13874 0.15387 0.17035
18677.0 0.13565 0.15191 0.17035
18709.9 0.13584 0.15200 0.17044
18742.9 0.13602 0.15213 0.17053
18775.8 0.13614 0.15221 0.17062
18808.7 0.13161 0.14644 0.16155
18841.7 0.13166 0.14664 0.16163
18874.6 0.13171 0.14682 0.16169
18907.6 0.12927 0.14108 0.15391
18940.5 0.12941 0.14122 0.15392
18973.4 0.12955 0.14136 0.15392
19006.4 0.13081 0.14781 0.16368
19039.3 0.13095 0.14789 0.16375
19072.3 0.13109 0.14797 0.16382
19105.2 0.13123 0.14805 0.16384
19138.1 0.12821 0.14083 0.15472
19171.1 0.12830 0.14088 0.15479
19204.0 0.12842 0.14099 0.15487
19237.0 0.12774 0.14736 0.16710
19269.9 0.12795 0.14745 0.16713
19302.8 0.12812 0.14755 0.16716
19335.8 0.12501 0.14084 0.15855
19368.7 0.12510 0.14088 0.15857
19401.7 0.12520 0.14093 0.15857
19434.6 0.12530 0.14097 0.15857
19467.5 0.12542 0.13766 0.15088
19500.5 0.12550 0.13779 0.15093
19533.4 0.12559 0.13789 0.15098
19566.4 0.12304 0.13860 0.15448
19599.3 0.12314 0.13870 0.15455
19632.2 0.12329 0.13881 0.15463
19665.2 0.12209 0.14171 0.16101
19698.1 0.12228 0.14184 0.16105
19731.1 0.12246 0.14198 0.16108
19764.0 0.12258 0.14211 0.16111
19796.9 0.12038 0.13688 0.15561
19829.9 0.12050 0.13696 0.15565
19862.8 0.12057 0.13705 0.15569
19895.8 0.12027 0.13630 0.15066
19928.7 0.12037 0.13636 0.15068
19961.6 0.12046 0.13642 0.15069
19994.6 0.11867 0.13267 0.14772
20027.5 0.11880 0.13282 0.14781
20060.5 0.11894 0.13296 0.14792
20093.4 0.11908 0.13303 0.14804
20126.3 0.11724 0.13242 0.14733
20159.3 0.11734 0.13246 0.14737
20192.2 0.11744 0.13251 0.14741
20225.2 0.11558 0.12705 0.14082
20258.1 0.11567 0.12711 0.14085
20291.0 0.11574 0.12716 0.14088
20324.0 0.11618 0.12706 0.13931
20356.9 0.11625 0.12712 0.13941
20389.9 0.11633 0.12720 0.13946
20422.8 0.11641 0.12731 0.13948
20455.7 0.11783 0.12781 0.13855
20488.7 0.11794 0.12789 0.13856
20521.6 0.11806 0.12797 0.13858
20554.6 0.12264 0.13332 0.14684
20587.5 0.12276 0.13340 0.14684
20620.4 0.12288 0.13345 0.14684
20653.4 0.11786 0.13142 0.14651
20686.3 0.11788 0.13146 0.14664
20719.3 0.11789 0.13153 0.14674
20752.2 0.11789 0.13161 0.14687
20785.1 0.11467 0.13230 0.16132
20818.1 0.11471 0.13232 0.16155
20851.0 0.11474 0.13233 0.16177
20884.0 0.12850 0.14310 0.16224
20916.9 0.12865 0.14314 0.16237
20949.8 0.12881 0.14330 0.16250
20982.8 0.12219 0.13661 0.15875
21015.7 0.12221 0.13662 0.15888
21048.7 0.12223 0.13663 0.15908
21081.6 0.12225 0.13664 0.15931
21114.5 0.11953 0.13123 0.14472
21147.5 0.11966 0.13133 0.14484
21180.4 0.11972 0.13141 0.14492
21213.4 0.11799 0.12626 0.13657
21246.3 0.11802 0.12636 0.13669
21279.2 0.11805 0.12647 0.13676
21312.2 0.11107 0.12210 0.13555
21345.1 0.11117 0.12213 0.13565
21378.1 0.11128 0.12217 0.13570
21411.0 0.11141 0.12222 0.13574
21443.9 0.10409 0.11285 0.12194
21476.9 0.10413 0.11293 0.12196
21509.8 0.10417 0.11300 0.12197
21542.8 0.10046 0.11690 0.13252
21575.7 0.10058 0.11696 0.13273
21608.6 0.10069 0.11706 0.13289
21641.6 0.10080 0.11716 0.13295
21674.5 0.09906 0.11536 0.13002
21707.5 0.09917 0.11545 0.13007
21740.4 0.09928 0.11554 0.13011
21773.3 0.09973 0.11236 0.12437
21806.3 0.09984 0.11246 0.12447
21839.2 0.09991 0.11256 0.12459
21872.2 0.09792 0.11077 0.12333
21905.1 0.09798 0.11085 0.12338
21938.0 0.09805 0.11094 0.12344
21971.0 0.09774 0.10948 0.12135
22003.9 0.09786 0.10955 0.12138
22036.9 0.09797 0.10962 0.12141
22069.8 0.09804 0.10969 0.12145
22102.7 0.09479 0.10892 0.12271
22135.7 0.09487 0.10902 0.12274
22168.6 0.09494 0.10912 0.12276
22201.6 0.09374 0.10875 0.12331
22234.5 0.09381 0.10882 0.12334
22267.4 0.09388 0.10890 0.12337
22300.4 0.09489 0.10349 0.11341
22333.3 0.09494 0.10358 0.11344
22366.3 0.09502 0.10362 0.11350
22399.2 0.09510 0.10366 0.11362
22432.1 0.09359 0.10554 0.11794
22465.1 0.09366 0.10557 0.11800
22498.0 0.09373 0.10561 0.11805
22531.0 0.09335 0.10537 0.11760
22563.9 0.09347 0.10541 0.11761
22596.8 0.09358 0.10544 0.11763
22629.8 0.09097 0.10335 0.11650
22662.7 0.09104 0.10341 0.11653
22695.7 0.09111 0.10344 0.11656
22728.6 0.09100 0.10597 0.12022
22761.5 0.09107 0.10604 0.12024
22794.5 0.09115 0.10611 0.12029
22827.4 0.09301 0.10191 0.11144
22860.4 0.09230 0.10066 0.11040
22893.3 0.09239 0.10071 0.11043
22926.2 0.09249 0.10074 0.11045
22959.2 0.09044 0.10146 0.11259
22992.1 0.09054 0.10147 0.11264
23025.1 0.09064 0.10148 0.11268
23058.0 0.09075 0.10152 0.11273
23090.9 0.08886 0.10151 0.11404
23123.9 0.08892 0.10157 0.11407
23156.8 0.08897 0.10163 0.11410
23189.8 0.08938 0.09882 0.10945
23222.7 0.08946 0.09885 0.10950
23255.6 0.08954 0.09888 0.10955
23288.6 0.08704 0.10083 0.11433
23321.5 0.08712 0.10090 0.11438
23354.5 0.08719 0.10096 0.11442
23387.4 0.08726 0.10103 0.11444
23420.3 0.08587 0.09745 0.11002
23453.3 0.08593 0.09751 0.11010
23486.2 0.08600 0.09756 0.11014
23519.2 0.08580 0.09816 0.11046
23552.1 0.08588 0.09819 0.11049
23585.0 0.08597 0.09824 0.11053
23618.0 0.08476 0.09805 0.11093
23650.9 0.08485 0.09809 0.11098
23683.9 0.08494 0.09812 0.11104
23716.8 0.08501 0.09816 0.11110
23749.7 0.08347 0.09578 0.10854
23782.7 0.08356 0.09584 0.10860
23815.6 0.08366 0.09590 0.10866
